Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum
2022,Turkmenistan,TKM,France,FRA,48,5
2022,Turkmenistan,TKM,United Kingdom of Great Britain and Northern Ireland,GBR,21,55
2022,Turkmenistan,TKM,Georgia,GEO,0,8
2022,Turkmenistan,TKM,Germany,DEU,1084,128
2022,Turkmenistan,TKM,Greece,GRC,7,5
2022,Turkmenistan,TKM,Israel,ISR,0,5
2022,Turkmenistan,TKM,Italy,ITA,5,0
2022,Turkmenistan,TKM,Kyrgyzstan,KGZ,5,6
2022,Turkmenistan,TKM,Luxembourg,LUX,5,0
2022,Turkmenistan,TKM,Rep. of Moldova,MDA,36,5
2022,Turkmenistan,TKM,Netherlands (Kingdom of the),NLD,406,22
2022,Turkmenistan,TKM,Nigeria,NGA,5,0
2022,Turkmenistan,TKM,Norway,NOR,7,5
2022,Turkmenistan,TKM,Peru,PER,5,5
2022,Turkmenistan,TKM,Poland,POL,129,17
2022,Turkmenistan,TKM,Portugal,PRT,9,0
2022,Turkmenistan,TKM,Romania,ROU,21,0
2022,Turkmenistan,TKM,Russian Federation,RUS,79,5
2022,Turkmenistan,TKM,Spain,ESP,12,10
2022,Turkmenistan,TKM,Sweden,SWE,24,16
2022,Turkmenistan,TKM,Switzerland,CHE,23,7
2022,Turkmenistan,TKM,Ukraine,UKR,6,0
2022,Turkmenistan,TKM,United States of America,USA,208,537
2022,Timor-Leste,TLS,Australia,AUS,6,638
2022,Timor-Leste,TLS,United Kingdom of Great Britain and Northern Ireland,GBR,0,14
2022,Timor-Leste,TLS,Germany,DEU,0,14
2022,Timor-Leste,TLS,Portugal,PRT,0,7
2022,Timor-Leste,TLS,United States of America,USA,0,17
2022,Togo,TGO,Algeria,DZA,0,19
2022,Togo,TGO,Austria,AUT,6,7
2022,Togo,TGO,Belgium,BEL,127,180
2022,Togo,TGO,Benin,BEN,0,28
2022,Togo,TGO,Burkina Faso,BFA,6,0
2022,Togo,TGO,Brazil,BRA,69,514
2022,Togo,TGO,Canada,CAN,80,104
2022,Togo,TGO,Cameroon,CMR,18,19
2022,Togo,TGO,Cyprus,CYP,0,22
2022,Togo,TGO,Ecuador,ECU,0,5
2022,Togo,TGO,Finland,FIN,5,0
2022,Togo,TGO,France,FRA,1157,139
2022,Togo,TGO,Gabon,GAB,5,0
2022,Togo,TGO,Gambia,GMB,13,0
2022,Togo,TGO,United Kingdom of Great Britain and Northern Ireland,GBR,18,30
2022,Togo,TGO,Germany,DEU,914,352
2022,Togo,TGO,Ghana,GHA,3405,72
2022,Togo,TGO,Greece,GRC,108,40
2022,Togo,TGO,Guinea,GIN,8,0
2022,Togo,TGO,Cote d'Ivoire,CIV,18,5
2022,Togo,TGO,Ireland,IRL,23,40
2022,Togo,TGO,Israel,ISR,0,6
2022,Togo,TGO,Italy,ITA,723,106
2022,Togo,TGO,Liberia,LBR,5,0
2022,Togo,TGO,Lebanon,LBN,0,5
2022,Togo,TGO,Luxembourg,LUX,8,5
2022,Togo,TGO,Mauritania,MRT,17,171
2022,Togo,TGO,Mexico,MEX,19,109
2022,Togo,TGO,Mali,MLI,31,0
2022,Togo,TGO,Morocco,MAR,0,8
2022,Togo,TGO,Malta,MLT,5,6
2022,Togo,TGO,Netherlands (Kingdom of the),NLD,9,0
2022,Togo,TGO,Niger,NER,5,20
2022,Togo,TGO,Nigeria,NGA,27,5
2022,Togo,TGO,Portugal,PRT,8,0
2022,Togo,TGO,South Africa,ZAF,12,12
2022,Togo,TGO,Senegal,SEN,0,8
2022,Togo,TGO,Spain,ESP,0,20
2022,Togo,TGO,Switzerland,CHE,496,13
2022,Togo,TGO,Tunisia,TUN,0,13
2022,Togo,TGO,United States of America,USA,508,806
2022,Tonga,TON,Australia,AUS,30,1298
2022,Tonga,TON,Fiji,FJI,0,5
2022,Tonga,TON,New Zealand,NZL,0,5
2022,Trinidad and Tobago,TTO,Belgium,BEL,0,10
2022,Trinidad and Tobago,TTO,Brazil,BRA,0,13
2022,Trinidad and Tobago,TTO,Canada,CAN,48,77
2022,Trinidad and Tobago,TTO,United Kingdom of Great Britain and Northern Ireland,GBR,105,226
2022,Trinidad and Tobago,TTO,Germany,DEU,5,0
2022,Trinidad and Tobago,TTO,Ireland,IRL,0,5
2022,Trinidad and Tobago,TTO,Mexico,MEX,5,5
2022,Trinidad and Tobago,TTO,Netherlands (Kingdom of the),NLD,86,15
2022,Trinidad and Tobago,TTO,Spain,ESP,6,10
2022,Trinidad and Tobago,TTO,United States of America,USA,34,266
2022,Tunisia,TUN,Albania,ALB,5,0
2022,Tunisia,TUN,Egypt,EGY,5,0
2022,Tunisia,TUN,Argentina,ARG,0,5
2022,Tunisia,TUN,Australia,AUS,7,5
2022,Tunisia,TUN,Austria,AUT,18,2478
2022,Tunisia,TUN,Belgium,BEL,58,175
2022,Tunisia,TUN,Brazil,BRA,8,200
2022,Tunisia,TUN,Bulgaria,BGR,5,14
2022,Tunisia,TUN,Canada,CAN,92,148
2022,Tunisia,TUN,Cyprus,CYP,0,5
2022,Tunisia,TUN,Denmark,DNK,5,10
2022,Tunisia,TUN,Finland,FIN,5,10
2022,Tunisia,TUN,France,FRA,603,223
2022,Tunisia,TUN,United Kingdom of Great Britain and Northern Ireland,GBR,73,217
2022,Tunisia,TUN,Germany,DEU,495,1265
2022,Tunisia,TUN,Greece,GRC,32,5
2022,Tunisia,TUN,Croatia,HRV,0,9
2022,Tunisia,TUN,Hungary,HUN,7,0
2022,Tunisia,TUN,Iceland,ISL,5,0
2022,Tunisia,TUN,Ireland,IRL,5,54
2022,Tunisia,TUN,Iraq,IRQ,0,5
2022,Tunisia,TUN,Italy,ITA,577,1920
2022,Tunisia,TUN,Jordan,JOR,10,9
2022,Tunisia,TUN,Rep. of Korea,KOR,0,111
2022,Tunisia,TUN,Lebanon,LBN,9,0
2022,Tunisia,TUN,Luxembourg,LUX,11,25
2022,Tunisia,TUN,Mauritania,MRT,0,5
2022,Tunisia,TUN,Morocco,MAR,5,5
2022,Tunisia,TUN,Malta,MLT,13,5
2022,Tunisia,TUN,Netherlands (Kingdom of the),NLD,76,233
2022,Tunisia,TUN,Philippines,PHL,0,5
2022,Tunisia,TUN,Poland,POL,10,5
2022,Tunisia,TUN,Portugal,PRT,84,0
2022,Tunisia,TUN,Romania,ROU,7,12
2022,Tunisia,TUN,Saudi Arabia,SAU,6,0
2022,Tunisia,TUN,Spain,ESP,82,100
2022,Tunisia,TUN,Slovakia,SVK,5,0
2022,Tunisia,TUN,Slovenia,SVN,0,10
2022,Tunisia,TUN,Sweden,SWE,47,58
2022,Tunisia,TUN,Switzerland,CHE,187,119
2022,Tunisia,TUN,Syrian Arab Rep.,SYR,5,5
2022,Tunisia,TUN,United States of America,USA,105,468
2022,Türkiye,TUR,Algeria,DZA,0,7
2022,Türkiye,TUR,Angola,AGO,0,32
2022,Türkiye,TUR,Egypt,EGY,0,336
2022,Türkiye,TUR,Argentina,ARG,7,0
2022,Türkiye,TUR,Armenia,ARM,17,18
2022,Türkiye,TUR,Australia,AUS,804,530
2022,Türkiye,TUR,Austria,AUT,756,2864
2022,Türkiye,TUR,Belgium,BEL,3126,1930
2022,Türkiye,TUR,Benin,BEN,10,0
2022,Türkiye,TUR,Burkina Faso,BFA,35,0
2022,Türkiye,TUR,Belarus,BLR,21,5
2022,Türkiye,TUR,Brazil,BRA,14,249
2022,Türkiye,TUR,Bosnia and Herzegovina,BIH,47,28
2022,Türkiye,TUR,Bulgaria,BGR,12,38
2022,Türkiye,TUR,Canada,CAN,2346,8932
2022,Türkiye,TUR,Central African Rep.,CAF,9,0
2022,Türkiye,TUR,Chile,CHL,27,5
2022,Türkiye,TUR,Cameroon,CMR,0,5
2022,Türkiye,TUR,Colombia,COL,7,0
2022,Türkiye,TUR,Costa Rica,CRI,0,8
2022,Türkiye,TUR,Cyprus,CYP,266,337
2022,Türkiye,TUR,Czechia,CZE,12,75
2022,Türkiye,TUR,Denmark,DNK,45,37
2022,Türkiye,TUR,Ecuador,ECU,5,0
2022,Türkiye,TUR,Estonia,EST,30,5
2022,Türkiye,TUR,Finland,FIN,958,221
2022,Türkiye,TUR,France,FRA,18320,7792
2022,Türkiye,TUR,United Kingdom of Great Britain and Northern Ireland,GBR,3114,3145
2022,Türkiye,TUR,Georgia,GEO,0,228
2022,Türkiye,TUR,Germany,DEU,26527,30479
2022,Türkiye,TUR,Ghana,GHA,69,0
2022,Türkiye,TUR,Guinea-Bissau,GNB,0,5
2022,Türkiye,TUR,Greece,GRC,1592,1230
2022,Türkiye,TUR,Croatia,HRV,27,80
2022,Türkiye,TUR,Hungary,HUN,37,0
2022,Türkiye,TUR,Iceland,ISL,11,16
2022,Türkiye,TUR,Cote d'Ivoire,CIV,34,0
2022,Türkiye,TUR,India,IND,5,0
2022,Türkiye,TUR,Indonesia,IDN,0,7
2022,Türkiye,TUR,Ireland,IRL,31,45
2022,Türkiye,TUR,Iraq,IRQ,4743,3222
2022,Türkiye,TUR,Israel,ISR,5,157
2022,Türkiye,TUR,Italy,ITA,1607,1157
2022,Türkiye,TUR,Japan,JPN,47,0
2022,Türkiye,TUR,Kenya,KEN,146,61
2022,Türkiye,TUR,Kyrgyzstan,KGZ,0,271
2022,Türkiye,TUR,Rep. of Korea,KOR,0,1118
2022,Türkiye,TUR,Liberia,LBR,16,0
2022,Türkiye,TUR,Libya,LBY,5,0
2022,Türkiye,TUR,Lebanon,LBN,8,20
2022,Türkiye,TUR,Lithuania,LTU,75,0
2022,Türkiye,TUR,Luxembourg,LUX,154,110
2022,Türkiye,TUR,Latvia,LVA,34,0
2022,Türkiye,TUR,Mauritania,MRT,6,15
2022,Türkiye,TUR,Rep. of Moldova,MDA,247,29
2022,Türkiye,TUR,Mexico,MEX,8,16
2022,Türkiye,TUR,Mali,MLI,22,7
2022,Türkiye,TUR,Malawi,MWI,31,24
2022,Türkiye,TUR,Montenegro,MNE,0,7
2022,Türkiye,TUR,Morocco,MAR,5,28
2022,Türkiye,TUR,Mozambique,MOZ,0,30
2022,Türkiye,TUR,Malta,MLT,7,11
2022,Türkiye,TUR,Netherlands (Kingdom of the),NLD,6648,2361
2022,Türkiye,TUR,Nigeria,NGA,379,65
2022,Türkiye,TUR,Norway,NOR,1198,170
2022,Türkiye,TUR,New Zealand,NZL,54,0
2022,Türkiye,TUR,Pakistan,PAK,5,0
2022,Türkiye,TUR,Paraguay,PRY,5,5
2022,Türkiye,TUR,Peru,PER,47,39
2022,Türkiye,TUR,Philippines,PHL,57,19
2022,Türkiye,TUR,Poland,POL,341,42
2022,Türkiye,TUR,Portugal,PRT,83,13
2022,Türkiye,TUR,Romania,ROU,98,108
2022,Türkiye,TUR,South Africa,ZAF,5,5
2022,Türkiye,TUR,Russian Federation,RUS,6,0
2022,Türkiye,TUR,Senegal,SEN,0,5
2022,Türkiye,TUR,Spain,ESP,235,280
2022,Türkiye,TUR,Serbia and Kosovo: S/RES/1244 (1999),SRB,102,27
2022,Türkiye,TUR,Sudan,SDN,5,0
2022,Türkiye,TUR,Slovakia,SVK,16,40
2022,Türkiye,TUR,Slovenia,SVN,60,8
2022,Türkiye,TUR,Sweden,SWE,2595,438
2022,Türkiye,TUR,Switzerland,CHE,9108,3631
2022,Türkiye,TUR,Syrian Arab Rep.,SYR,5,11
2022,Türkiye,TUR,United Rep. of Tanzania,TZA,0,10
2022,Türkiye,TUR,Togo,TGO,63,10
2022,Türkiye,TUR,Uganda,UGA,85,0
2022,Türkiye,TUR,Ukraine,UKR,7,6
2022,Türkiye,TUR,Uruguay,URY,13,5
2022,Türkiye,TUR,United States of America,USA,5464,10467
2022,Türkiye,TUR,Venezuela (Bolivarian Republic of),VEN,6,0
2022,Türkiye,TUR,Zambia,ZMB,21,0
2022,United Arab Emirates,ARE,Australia,AUS,5,0
2022,United Arab Emirates,ARE,Belgium,BEL,7,0
2022,United Arab Emirates,ARE,Canada,CAN,16,34
2022,United Arab Emirates,ARE,Ecuador,ECU,5,0
2022,United Arab Emirates,ARE,United Kingdom of Great Britain and Northern Ireland,GBR,24,19
2022,United Arab Emirates,ARE,Germany,DEU,20,5
2022,United Arab Emirates,ARE,Netherlands (Kingdom of the),NLD,0,5
2022,United Arab Emirates,ARE,Norway,NOR,0,5
2022,United Arab Emirates,ARE,Peru,PER,0,5
2022,United Arab Emirates,ARE,Philippines,PHL,7,6
2022,United Arab Emirates,ARE,Sweden,SWE,5,0
2022,United Arab Emirates,ARE,United States of America,USA,103,515
2022,Uganda,UGA,Angola,AGO,0,6
2022,Uganda,UGA,Egypt,EGY,14,11
2022,Uganda,UGA,Australia,AUS,71,85
2022,Uganda,UGA,Austria,AUT,37,9
2022,Uganda,UGA,Burundi,BDI,12,5
2022,Uganda,UGA,Belgium,BEL,18,40
2022,Uganda,UGA,Bahamas,BHS,0,5
2022,Uganda,UGA,Botswana,BWA,15,0
2022,Uganda,UGA,Brazil,BRA,8,30
2022,Uganda,UGA,Canada,CAN,700,685
2022,Uganda,UGA,Central African Rep.,CAF,12,0
2022,Uganda,UGA,China,CHN,5,101
2022,Uganda,UGA,Dem. Rep. of the Congo,COD,27,0
2022,Uganda,UGA,Cyprus,CYP,0,5
2022,Uganda,UGA,Czechia,CZE,5,0
2022,Uganda,UGA,Denmark,DNK,71,5
2022,Uganda,UGA,Ecuador,ECU,6,0
2022,Uganda,UGA,Ethiopia,ETH,11,5
2022,Uganda,UGA,Finland,FIN,40,19
2022,Uganda,UGA,France,FRA,224,35
2022,Uganda,UGA,United Kingdom of Great Britain and Northern Ireland,GBR,1086,349
2022,Uganda,UGA,Germany,DEU,190,397
2022,Uganda,UGA,Ghana,GHA,10,0
2022,Uganda,UGA,Greece,GRC,96,44
2022,Uganda,UGA,"China, Hong Kong SAR",HKG,5,0
2022,Uganda,UGA,Hungary,HUN,8,0
2022,Uganda,UGA,Iceland,ISL,19,0
2022,Uganda,UGA,India,IND,0,38
2022,Uganda,UGA,Indonesia,IDN,0,23
2022,Uganda,UGA,Ireland,IRL,55,43
2022,Uganda,UGA,Israel,ISR,0,261
2022,Uganda,UGA,Italy,ITA,5,12
2022,Uganda,UGA,Jordan,JOR,5,0
2022,Uganda,UGA,Japan,JPN,8,0
2022,Uganda,UGA,Kenya,KEN,801,2958
2022,Uganda,UGA,Rep. of Korea,KOR,39,74
2022,Uganda,UGA,Lesotho,LSO,9,5
2022,Uganda,UGA,Luxembourg,LUX,5,5
2022,Uganda,UGA,Mexico,MEX,0,46
2022,Uganda,UGA,Malaysia,MYS,6,9
2022,Uganda,UGA,Malawi,MWI,0,16
2022,Uganda,UGA,Mozambique,MOZ,5,37
2022,Uganda,UGA,Malta,MLT,0,5
2022,Uganda,UGA,Namibia,NAM,10,8
2022,Uganda,UGA,Netherlands (Kingdom of the),NLD,470,235
2022,Uganda,UGA,Norway,NOR,92,7
2022,Uganda,UGA,New Zealand,NZL,5,16
2022,Uganda,UGA,Philippines,PHL,5,0
2022,Uganda,UGA,Portugal,PRT,7,0
2022,Uganda,UGA,Romania,ROU,7,0
2022,Uganda,UGA,South Africa,ZAF,381,2237
2022,Uganda,UGA,Spain,ESP,13,0
2022,Uganda,UGA,Sudan,SDN,5,0
2022,Uganda,UGA,Slovakia,SVK,5,0
2022,Uganda,UGA,Eswatini,SWZ,6,0
2022,Uganda,UGA,Sweden,SWE,708,95
2022,Uganda,UGA,Switzerland,CHE,69,18
2022,Uganda,UGA,United Rep. of Tanzania,TZA,16,7
2022,Uganda,UGA,United States of America,USA,1849,3812
2022,Uganda,UGA,Zambia,ZMB,225,30
2022,Uganda,UGA,Zimbabwe,ZWE,9,0
2022,Unknown ,UNK,Argentina,ARG,642,45
2022,Unknown ,UNK,Armenia,ARM,0,5
2022,Unknown ,UNK,Australia,AUS,1525,1066
2022,Unknown ,UNK,Austria,AUT,5435,539
2022,Unknown ,UNK,Belgium,BEL,25217,435
2022,Unknown ,UNK,Brazil,BRA,0,45
2022,Unknown ,UNK,Canada,CAN,5,5320
2022,Unknown ,UNK,Chile,CHL,436,189
2022,Unknown ,UNK,Colombia,COL,5,6
2022,Unknown ,UNK,Cyprus,CYP,0,52
2022,Unknown ,UNK,Czechia,CZE,0,307
2022,Unknown ,UNK,Dominican Rep.,DOM,0,19
2022,Unknown ,UNK,Ecuador,ECU,17,0
2022,Unknown ,UNK,Finland,FIN,132,107
2022,Unknown ,UNK,France,FRA,7251,58
2022,Unknown ,UNK,United Kingdom of Great Britain and Northern Ireland,GBR,2252,6750
2022,Unknown ,UNK,Georgia,GEO,47,18
2022,Unknown ,UNK,Germany,DEU,27539,5796
2022,Unknown ,UNK,Greece,GRC,11049,0
2022,Unknown ,UNK,Croatia,HRV,7,0
2022,Unknown ,UNK,Hungary,HUN,891,5
2022,Unknown ,UNK,Iceland,ISL,12,0
2022,Unknown ,UNK,Ireland,IRL,0,269
2022,Unknown ,UNK,Israel,ISR,212,33
2022,Unknown ,UNK,Italy,ITA,2646,435
2022,Unknown ,UNK,Japan,JPN,336,12473
2022,Unknown ,UNK,Rep. of Korea,KOR,88,287
2022,Unknown ,UNK,Luxembourg,LUX,17,40
2022,Unknown ,UNK,Latvia,LVA,13,0
2022,Unknown ,UNK,Malta,MLT,637,0
2022,Unknown ,UNK,Netherlands (Kingdom of the),NLD,3205,1019
2022,Unknown ,UNK,Norway,NOR,28,0
2022,Unknown ,UNK,New Zealand,NZL,644,96
2022,Unknown ,UNK,Peru,PER,22,5
2022,Unknown ,UNK,Philippines,PHL,0,6
2022,Unknown ,UNK,Poland,POL,32,13
2022,Unknown ,UNK,Portugal,PRT,28,0
2022,Unknown ,UNK,Romania,ROU,5,0
2022,Unknown ,UNK,Russian Federation,RUS,7,5
2022,Unknown ,UNK,Spain,ESP,39,55
2022,Unknown ,UNK,Slovakia,SVK,54,0
2022,Unknown ,UNK,Slovenia,SVN,16,0
2022,Unknown ,UNK,Sweden,SWE,504,225
2022,Unknown ,UNK,Switzerland,CHE,1289,113
2022,Unknown ,UNK,Syrian Arab Rep.,SYR,5,6
2022,Unknown ,UNK,United Rep. of Tanzania,TZA,6,0
2022,Unknown ,UNK,Türkiye,TUR,2043,5621
2022,Unknown ,UNK,United States of America,USA,6364,8564
2022,Ukraine,UKR,Albania,ALB,2542,5
2022,Ukraine,UKR,Egypt,EGY,0,5
2022,Ukraine,UKR,Argentina,ARG,121,59
2022,Ukraine,UKR,Armenia,ARM,406,122
2022,Ukraine,UKR,Australia,AUS,1527,502
2022,Ukraine,UKR,Austria,AUT,89862,249
2022,Ukraine,UKR,Azerbaijan,AZE,4770,77
2022,Ukraine,UKR,Belgium,BEL,61975,685
2022,Ukraine,UKR,Belarus,BLR,19384,532
2022,Ukraine,UKR,Bolivia (Plurinational State of),BOL,5,0
2022,Ukraine,UKR,Brazil,BRA,43,65
2022,Ukraine,UKR,Bosnia and Herzegovina,BIH,147,0
2022,Ukraine,UKR,Bulgaria,BGR,149215,16
2022,Ukraine,UKR,Canada,CAN,75098,196
2022,Ukraine,UKR,China,CHN,0,18
2022,Ukraine,UKR,Chile,CHL,46,53
2022,Ukraine,UKR,Colombia,COL,8,21
2022,Ukraine,UKR,Costa Rica,CRI,13,40
2022,Ukraine,UKR,Cyprus,CYP,12472,94
2022,Ukraine,UKR,Czechia,CZE,433501,137
2022,Ukraine,UKR,Denmark,DNK,32839,867
2022,Ukraine,UKR,Dominican Rep.,DOM,0,14
2022,Ukraine,UKR,Ecuador,ECU,79,5
2022,Ukraine,UKR,Estonia,EST,40298,518
2022,Ukraine,UKR,Finland,FIN,44953,553
2022,Ukraine,UKR,France,FRA,69302,1270
2022,Ukraine,UKR,United Kingdom of Great Britain and Northern Ireland,GBR,182423,976
2022,Ukraine,UKR,Georgia,GEO,26446,52
2022,Ukraine,UKR,Germany,DEU,1002999,1383
2022,Ukraine,UKR,Ghana,GHA,0,5
2022,Ukraine,UKR,Greece,GRC,21827,104
2022,Ukraine,UKR,Guatemala,GTM,0,5
2022,Ukraine,UKR,Croatia,HRV,19416,0
2022,Ukraine,UKR,Hungary,HUN,29632,5
2022,Ukraine,UKR,Iceland,ISL,2335,0
2022,Ukraine,UKR,India,IND,0,58
2022,Ukraine,UKR,Ireland,IRL,70578,238
2022,Ukraine,UKR,Iraq,IRQ,0,5
2022,Ukraine,UKR,Israel,ISR,30,384
2022,Ukraine,UKR,Italy,ITA,149872,1878
2022,Ukraine,UKR,Jordan,JOR,0,10
2022,Ukraine,UKR,Japan,JPN,2238,0
2022,Ukraine,UKR,Kazakhstan,KAZ,0,550
2022,Ukraine,UKR,Kyrgyzstan,KGZ,14,10
2022,Ukraine,UKR,Rep. of Korea,KOR,17,22
2022,Ukraine,UKR,Lebanon,LBN,0,16
2022,Ukraine,UKR,Liechtenstein,LIE,402,0
2022,Ukraine,UKR,Lithuania,LTU,65175,0
2022,Ukraine,UKR,Luxembourg,LUX,4500,25
2022,Ukraine,UKR,Latvia,LVA,37800,10
2022,Ukraine,UKR,North Macedonia,MKD,386,0
2022,Ukraine,UKR,Rep. of Moldova,MDA,98910,3194
2022,Ukraine,UKR,Mexico,MEX,31,149
2022,Ukraine,UKR,Montenegro,MNE,32346,5
2022,Ukraine,UKR,Malta,MLT,1765,54
2022,Ukraine,UKR,Nepal,NPL,0,5
2022,Ukraine,UKR,Netherlands (Kingdom of the),NLD,102588,1059
2022,Ukraine,UKR,Nigeria,NGA,0,5
2022,Ukraine,UKR,Norway,NOR,33243,10
2022,Ukraine,UKR,New Zealand,NZL,5,17
2022,Ukraine,UKR,Panama,PAN,11,10
2022,Ukraine,UKR,Paraguay,PRY,9,0
2022,Ukraine,UKR,Peru,PER,29,7
2022,Ukraine,UKR,Philippines,PHL,0,14
2022,Ukraine,UKR,Poland,POL,958147,372
2022,Ukraine,UKR,Portugal,PRT,44960,29
2022,Ukraine,UKR,Romania,ROU,100086,42
2022,Ukraine,UKR,Russian Federation,RUS,1275315,610
2022,Ukraine,UKR,Spain,ESP,161157,1515
2022,Ukraine,UKR,Serbia and Kosovo: S/RES/1244 (1999),SRB,1108,0
2022,Ukraine,UKR,Slovakia,SVK,94858,0
2022,Ukraine,UKR,Slovenia,SVN,7748,16
2022,Ukraine,UKR,Sweden,SWE,46857,989
2022,Ukraine,UKR,Switzerland,CHE,60162,109
2022,Ukraine,UKR,Tunisia,TUN,0,29
2022,Ukraine,UKR,Türkiye,TUR,2768,2189
2022,Ukraine,UKR,Uruguay,URY,18,0
2022,Ukraine,UKR,United States of America,USA,3063,12369
2022,Uruguay,URY,Australia,AUS,0,5
2022,Uruguay,URY,Bolivia (Plurinational State of),BOL,10,0
2022,Uruguay,URY,Brazil,BRA,0,32
2022,Uruguay,URY,Canada,CAN,6,20
2022,Uruguay,URY,Costa Rica,CRI,0,6
2022,Uruguay,URY,Germany,DEU,9,0
2022,Uruguay,URY,Italy,ITA,5,5
2022,Uruguay,URY,Mexico,MEX,15,61
2022,Uruguay,URY,Paraguay,PRY,0,7
2022,Uruguay,URY,Peru,PER,0,5
2022,Uruguay,URY,Spain,ESP,18,125
2022,Uruguay,URY,United States of America,USA,5,312
2022,United States of America,USA,Argentina,ARG,5,12
2022,United States of America,USA,Australia,AUS,20,60
2022,United States of America,USA,Austria,AUT,5,7
2022,United States of America,USA,Belgium,BEL,5,5
2022,United States of America,USA,Brazil,BRA,0,56
2022,United States of America,USA,Bulgaria,BGR,20,0
2022,United States of America,USA,Canada,CAN,197,1435
2022,United States of America,USA,Chile,CHL,0,5
2022,United States of America,USA,Costa Rica,CRI,7,45
2022,United States of America,USA,Denmark,DNK,5,0
2022,United States of America,USA,Ecuador,ECU,8,5
2022,United States of America,USA,Estonia,EST,5,0
2022,United States of America,USA,Finland,FIN,7,0
2022,United States of America,USA,France,FRA,10,6
2022,United States of America,USA,United Kingdom of Great Britain and Northern Ireland,GBR,67,147
2022,United States of America,USA,Germany,DEU,227,32
2022,United States of America,USA,Guatemala,GTM,0,5
2022,United States of America,USA,Croatia,HRV,8,0
2022,United States of America,USA,Hungary,HUN,7,0
2022,United States of America,USA,Ireland,IRL,0,22
2022,United States of America,USA,Italy,ITA,29,5
2022,United States of America,USA,Lithuania,LTU,5,0
2022,United States of America,USA,Latvia,LVA,6,0
2022,United States of America,USA,Rep. of Moldova,MDA,93,0
2022,United States of America,USA,Mexico,MEX,50,136
2022,United States of America,USA,Malaysia,MYS,5,0
2022,United States of America,USA,Malta,MLT,0,25
2022,United States of America,USA,Netherlands (Kingdom of the),NLD,79,8
2022,United States of America,USA,Norway,NOR,5,0
2022,United States of America,USA,New Zealand,NZL,0,5
2022,United States of America,USA,Peru,PER,0,5
2022,United States of America,USA,Philippines,PHL,0,7
2022,United States of America,USA,Poland,POL,100,0
2022,United States of America,USA,Portugal,PRT,67,0
2022,United States of America,USA,Romania,ROU,45,0
2022,United States of America,USA,Russian Federation,RUS,9,5
2022,United States of America,USA,El Salvador,SLV,5,5
2022,United States of America,USA,Spain,ESP,132,55
2022,United States of America,USA,Slovakia,SVK,22,0
2022,United States of America,USA,Slovenia,SVN,8,0
2022,United States of America,USA,Sweden,SWE,30,12
2022,United States of America,USA,Switzerland,CHE,13,5
2022,Uzbekistan,UZB,Albania,ALB,5,0
2022,Uzbekistan,UZB,Egypt,EGY,0,8
2022,Uzbekistan,UZB,Australia,AUS,21,57
2022,Uzbekistan,UZB,Austria,AUT,47,68
2022,Uzbekistan,UZB,Azerbaijan,AZE,5,0
2022,Uzbekistan,UZB,Belgium,BEL,70,30
2022,Uzbekistan,UZB,Bulgaria,BGR,5,0
2022,Uzbekistan,UZB,Canada,CAN,24,52
2022,Uzbekistan,UZB,China,CHN,0,5
2022,Uzbekistan,UZB,Cyprus,CYP,5,5
2022,Uzbekistan,UZB,Czechia,CZE,36,36
2022,Uzbekistan,UZB,Denmark,DNK,18,20
2022,Uzbekistan,UZB,Ecuador,ECU,5,0
2022,Uzbekistan,UZB,Estonia,EST,5,0
2022,Uzbekistan,UZB,Finland,FIN,19,12
2022,Uzbekistan,UZB,France,FRA,293,30
2022,Uzbekistan,UZB,United Kingdom of Great Britain and Northern Ireland,GBR,64,387
2022,Uzbekistan,UZB,Georgia,GEO,0,5
2022,Uzbekistan,UZB,Germany,DEU,814,108
2022,Uzbekistan,UZB,Ghana,GHA,9,0
2022,Uzbekistan,UZB,Greece,GRC,12,0
2022,Uzbekistan,UZB,Croatia,HRV,5,0
2022,Uzbekistan,UZB,Hungary,HUN,12,0
2022,Uzbekistan,UZB,India,IND,0,12
2022,Uzbekistan,UZB,Ireland,IRL,7,5
2022,Uzbekistan,UZB,Iran (Islamic Rep. of),IRN,7,0
2022,Uzbekistan,UZB,Israel,ISR,0,190
2022,Uzbekistan,UZB,Italy,ITA,10,8
2022,Uzbekistan,UZB,Kazakhstan,KAZ,5,5
2022,Uzbekistan,UZB,Rep. of Korea,KOR,0,235
2022,Uzbekistan,UZB,Lithuania,LTU,27,0
2022,Uzbekistan,UZB,Latvia,LVA,27,0
2022,Uzbekistan,UZB,Rep. of Moldova,MDA,93,5
2022,Uzbekistan,UZB,Mexico,MEX,0,71
2022,Uzbekistan,UZB,Malaysia,MYS,0,8
